Park,Best_Model,Forecast_Month,Predicted_Visits
Chickasaw NRA,Prophet,2025-06-01,249451.8123856013
Chickasaw NRA,Prophet,2025-07-01,263225.7445390282
Chickasaw NRA,Prophet,2025-08-01,206151.92032356138
Chickasaw NRA,Prophet,2025-09-01,147545.19112605712
Chickasaw NRA,Prophet,2025-10-01,98731.23729675988
Chickasaw NRA,Prophet,2025-11-01,78437.40738022041
Chickasaw NRA,Prophet,2025-12-01,56783.21307519305
Chiricahua NM,SARIMA,2025-01-01,6071.560162604687
Chiricahua NM,SARIMA,2025-02-01,7582.721061840537
Chiricahua NM,SARIMA,2025-03-01,11964.88480834132
Chiricahua NM,SARIMA,2025-04-01,9105.386596943663
Chiricahua NM,SARIMA,2025-05-01,6181.816914443451
Chiricahua NM,SARIMA,2025-06-01,3699.2986948384173
Chiricahua NM,SARIMA,2025-07-01,3367.494007777156
Chiricahua NM,SARIMA,2025-08-01,3078.9881954804696
Chiricahua NM,SARIMA,2025-09-01,3988.4928496674565
Chiricahua NM,SARIMA,2025-10-01,5694.6321514022375
Chiricahua NM,SARIMA,2025-11-01,5742.24139233051
Chiricahua NM,SARIMA,2025-12-01,5620.13132149768
Christiansted NHS,SARIMA,2025-01-01,13682.900520574303
Christiansted NHS,SARIMA,2025-02-01,12383.39366329567
Christiansted NHS,SARIMA,2025-03-01,13517.561013206478
Christiansted NHS,SARIMA,2025-04-01,11304.143270094746
Christiansted NHS,SARIMA,2025-05-01,10641.848722496632
Christiansted NHS,SARIMA,2025-06-01,10817.840327441258
Christiansted NHS,SARIMA,2025-07-01,10871.030879100374
Christiansted NHS,SARIMA,2025-08-01,10500.711097402707
Christiansted NHS,SARIMA,2025-09-01,10450.309871957461
Christiansted NHS,SARIMA,2025-10-01,10221.55455885114
Christiansted NHS,SARIMA,2025-11-01,10956.422972448323
Christiansted NHS,SARIMA,2025-12-01,13395.18346712281
City of Rocks NRES,ETS,2025-01-01,788.0481096987769
City of Rocks NRES,ETS,2025-02-01,734.8117231182787
City of Rocks NRES,ETS,2025-03-01,1405.972892032777
City of Rocks NRES,ETS,2025-04-01,4138.909786247189
City of Rocks NRES,ETS,2025-05-01,13351.448769951701
City of Rocks NRES,ETS,2025-06-01,16374.362180624526
City of Rocks NRES,ETS,2025-07-01,12364.269475646424
City of Rocks NRES,ETS,2025-08-01,10879.847079397146
City of Rocks NRES,ETS,2025-09-01,13048.57951393197
City of Rocks NRES,ETS,2025-10-01,9580.026335048422
City of Rocks NRES,ETS,2025-11-01,4030.0404650647247
City of Rocks NRES,ETS,2025-12-01,2218.0128323546005
Clara Barton NHS,ETS,2025-01-01,477.7877457585795
Clara Barton NHS,ETS,2025-02-01,1093.3046688946174
Clara Barton NHS,ETS,2025-03-01,1280.493458901877
Clara Barton NHS,ETS,2025-04-01,1265.4492224092924
Clara Barton NHS,ETS,2025-05-01,1556.1988339096629
Clara Barton NHS,ETS,2025-06-01,1518.1779081606496
Clara Barton NHS,ETS,2025-07-01,1365.226398987888
Clara Barton NHS,ETS,2025-08-01,1323.36866160571
Clara Barton NHS,ETS,2025-09-01,1128.533312162028
Clara Barton NHS,ETS,2025-10-01,967.9089045319946
Clara Barton NHS,ETS,2025-11-01,852.7533137440324
Clara Barton NHS,ETS,2025-12-01,557.9926892292663
Colonial NHP,SARIMA,2025-01-01,102728.57625155407
Colonial NHP,SARIMA,2025-02-01,95560.05564454153
Colonial NHP,SARIMA,2025-03-01,243539.66343228752
Colonial NHP,SARIMA,2025-04-01,287366.7877709509
Colonial NHP,SARIMA,2025-05-01,271857.7824125561
Colonial NHP,SARIMA,2025-06-01,281128.7278835265
Colonial NHP,SARIMA,2025-07-01,295331.05469783425
Colonial NHP,SARIMA,2025-08-01,293860.56714292825
Colonial NHP,SARIMA,2025-09-01,268412.258601751
Colonial NHP,SARIMA,2025-10-01,266342.65481851023
Colonial NHP,SARIMA,2025-11-01,155119.3173496747
Colonial NHP,SARIMA,2025-12-01,138386.6977370379
Colorado NM,SARIMA,2025-01-01,26435.78447159331
Colorado NM,SARIMA,2025-02-01,26996.4359796157
Colorado NM,SARIMA,2025-03-01,37684.81443580877
Colorado NM,SARIMA,2025-04-01,44945.56648284579
Colorado NM,SARIMA,2025-05-01,55141.131220844014
Colorado NM,SARIMA,2025-06-01,51821.85561643226
Colorado NM,SARIMA,2025-07-01,52044.289948579244
Colorado NM,SARIMA,2025-08-01,52362.362152277456
Colorado NM,SARIMA,2025-09-01,50803.14567941465
Colorado NM,SARIMA,2025-10-01,43788.51459973182
Colorado NM,SARIMA,2025-11-01,32179.038012998488
Colorado NM,SARIMA,2025-12-01,27112.9624165485
Congaree NP,SARIMA,2025-01-01,15131.196289260502
Congaree NP,SARIMA,2025-02-01,18084.270574781927
Congaree NP,SARIMA,2025-03-01,27436.147568537574
Congaree NP,SARIMA,2025-04-01,23123.664876687457
Congaree NP,SARIMA,2025-05-01,27291.937413912747
Congaree NP,SARIMA,2025-06-01,20724.63155362403
Congaree NP,SARIMA,2025-07-01,18850.591959105626
Congaree NP,SARIMA,2025-08-01,16917.187435310832
Congaree NP,SARIMA,2025-09-01,18431.916271817227
Congaree NP,SARIMA,2025-10-01,22533.3472158496
Congaree NP,SARIMA,2025-11-01,22129.296142703428
Congaree NP,SARIMA,2025-12-01,18734.11420938367
Coronado NMEM,SARIMA,2025-01-01,13801.705750921326
Coronado NMEM,SARIMA,2025-02-01,14080.562131053115
Coronado NMEM,SARIMA,2025-03-01,15973.690884431451
Coronado NMEM,SARIMA,2025-04-01,14009.712629470938
Coronado NMEM,SARIMA,2025-05-01,12242.633434776671
Coronado NMEM,SARIMA,2025-06-01,12209.982223149036
Coronado NMEM,SARIMA,2025-07-01,12120.832543465294
Coronado NMEM,SARIMA,2025-08-01,13409.551473685544
Coronado NMEM,SARIMA,2025-09-01,12713.793519044631
Coronado NMEM,SARIMA,2025-10-01,12749.686979482725
Coronado NMEM,SARIMA,2025-11-01,13776.697734900334
Coronado NMEM,SARIMA,2025-12-01,15177.675408917987
Cowpens NB,ETS,2025-01-01,13541.551589158742
Cowpens NB,ETS,2025-02-01,10835.781899938347
Cowpens NB,ETS,2025-03-01,14075.483361954644
Cowpens NB,ETS,2025-04-01,15325.189592931461
Cowpens NB,ETS,2025-05-01,15103.102020425169
Cowpens NB,ETS,2025-06-01,14957.953496059868
Cowpens NB,ETS,2025-07-01,15970.374719695914
Cowpens NB,ETS,2025-08-01,16321.57169333997
Cowpens NB,ETS,2025-09-01,13665.00620685472
Cowpens NB,ETS,2025-10-01,13494.867447910978
Cowpens NB,ETS,2025-11-01,12178.453034595525
Cowpens NB,ETS,2025-12-01,8580.121862765589
Crater Lake NP,SARIMA,2025-01-01,-166.67347164165903
Crater Lake NP,SARIMA,2025-02-01,549.4870348454378
Crater Lake NP,SARIMA,2025-03-01,3780.261752933143
Crater Lake NP,SARIMA,2025-04-01,8942.684795196246
Crater Lake NP,SARIMA,2025-05-01,28067.173614348216
Crater Lake NP,SARIMA,2025-06-01,67977.4762969729
Crater Lake NP,SARIMA,2025-07-01,155912.04849919397
Crater Lake NP,SARIMA,2025-08-01,110946.87025569692
Crater Lake NP,SARIMA,2025-09-01,73611.85627188666
Crater Lake NP,SARIMA,2025-10-01,37831.80918250019
Crater Lake NP,SARIMA,2025-11-01,5706.515782103554
Crater Lake NP,SARIMA,2025-12-01,1890.189408644189
Craters of the Moon NM & PRES,ETS,2025-01-01,6737.991959341853
Craters of the Moon NM & PRES,ETS,2025-02-01,9035.140643069524
Craters of the Moon NM & PRES,ETS,2025-03-01,11140.500581999699
Craters of the Moon NM & PRES,ETS,2025-04-01,16631.078704332842
Craters of the Moon NM & PRES,ETS,2025-05-01,31710.74952457558
Craters of the Moon NM & PRES,ETS,2025-06-01,50480.26725394529
Craters of the Moon NM & PRES,ETS,2025-07-01,54297.108823260205
Craters of the Moon NM & PRES,ETS,2025-08-01,47582.970474328235
Craters of the Moon NM & PRES,ETS,2025-09-01,48788.83297647147
Craters of the Moon NM & PRES,ETS,2025-10-01,26076.545644206497
Craters of the Moon NM & PRES,ETS,2025-11-01,9219.37675342034
Craters of the Moon NM & PRES,ETS,2025-12-01,7458.159125548322
Cumberland Gap NHP,ETS,2025-01-01,25375.15392365893
Cumberland Gap NHP,ETS,2025-02-01,34409.875949027235
Cumberland Gap NHP,ETS,2025-03-01,50700.359485065375
Cumberland Gap NHP,ETS,2025-04-01,61896.36837847678
Cumberland Gap NHP,ETS,2025-05-01,67766.71385634417
Cumberland Gap NHP,ETS,2025-06-01,75406.70794047904
Cumberland Gap NHP,ETS,2025-07-01,81836.69028527846
Cumberland Gap NHP,ETS,2025-08-01,75947.72674575902
Cumberland Gap NHP,ETS,2025-09-01,71386.82563485946
Cumberland Gap NHP,ETS,2025-10-01,86768.23092967743
Cumberland Gap NHP,ETS,2025-11-01,52594.621086118124
Cumberland Gap NHP,ETS,2025-12-01,34115.16527731619
Cumberland Island NS,ETS,2025-01-01,4088.478230389408
Cumberland Island NS,ETS,2025-02-01,6093.892565629305
Cumberland Island NS,ETS,2025-03-01,8308.123182824498
Cumberland Island NS,ETS,2025-04-01,7911.078792284182
Cumberland Island NS,ETS,2025-05-01,7008.958503237091
Cumberland Island NS,ETS,2025-06-01,6042.6024937558395
Cumberland Island NS,ETS,2025-07-01,5175.732173774765
Cumberland Island NS,ETS,2025-08-01,2830.2969464528496
Cumberland Island NS,ETS,2025-09-01,3064.465719373149
Cumberland Island NS,ETS,2025-10-01,4122.393297645483
Cumberland Island NS,ETS,2025-11-01,4876.281526248809
Cumberland Island NS,ETS,2025-12-01,4165.9278922987105
Curecanti NRA,Prophet,2025-01-01,15776.506408507812
Curecanti NRA,Prophet,2025-02-01,15817.672948513202
Curecanti NRA,Prophet,2025-03-01,20385.444702213186
Curecanti NRA,Prophet,2025-04-01,38262.90790873538
Curecanti NRA,Prophet,2025-05-01,100004.6249364705
Curecanti NRA,Prophet,2025-06-01,148400.39527845243
Curecanti NRA,Prophet,2025-07-01,202063.7406680397
Curecanti NRA,Prophet,2025-08-01,178540.0802681148
Curecanti NRA,Prophet,2025-09-01,127329.65774325441
Curecanti NRA,Prophet,2025-10-01,65045.89566902352
Curecanti NRA,Prophet,2025-11-01,36039.663532633116
Curecanti NRA,Prophet,2025-12-01,15034.26563428207
Cuyahoga Valley NP,ETS,2025-01-01,101927.20369074043
Cuyahoga Valley NP,ETS,2025-02-01,115859.09295289169
Cuyahoga Valley NP,ETS,2025-03-01,205213.34324089147
Cuyahoga Valley NP,ETS,2025-04-01,262953.13391533867
Cuyahoga Valley NP,ETS,2025-05-01,322668.82939397945
Cuyahoga Valley NP,ETS,2025-06-01,354447.1693702142
Cuyahoga Valley NP,ETS,2025-07-01,389546.9342474905
Cuyahoga Valley NP,ETS,2025-08-01,332284.51450041746
Cuyahoga Valley NP,ETS,2025-09-01,286383.26849942
Cuyahoga Valley NP,ETS,2025-10-01,298979.62903259374
Cuyahoga Valley NP,ETS,2025-11-01,165110.86027916986
Cuyahoga Valley NP,ETS,2025-12-01,127408.94576623422
Dayton Aviation Heritage NHP,SARIMA,2025-01-01,2069.969925205689
Dayton Aviation Heritage NHP,SARIMA,2025-02-01,2897.6857666343667
Dayton Aviation Heritage NHP,SARIMA,2025-03-01,5119.902341054697
Dayton Aviation Heritage NHP,SARIMA,2025-04-01,8485.164409870617
Dayton Aviation Heritage NHP,SARIMA,2025-05-01,12095.526687309728
Dayton Aviation Heritage NHP,SARIMA,2025-06-01,9179.247552882889
Dayton Aviation Heritage NHP,SARIMA,2025-07-01,10001.060510045987
Dayton Aviation Heritage NHP,SARIMA,2025-08-01,7669.080924016524
Dayton Aviation Heritage NHP,SARIMA,2025-09-01,7196.626555202136
Dayton Aviation Heritage NHP,SARIMA,2025-10-01,7267.913257247525
Dayton Aviation Heritage NHP,SARIMA,2025-11-01,5831.197498969726
Dayton Aviation Heritage NHP,SARIMA,2025-12-01,10536.331747943841
De Soto NMEM,Prophet,2025-01-01,17630.963609393242
De Soto NMEM,Prophet,2025-02-01,20254.571155027144
De Soto NMEM,Prophet,2025-03-01,26949.710360320176
De Soto NMEM,Prophet,2025-04-01,19321.961659450455
De Soto NMEM,Prophet,2025-05-01,12337.203357422533
De Soto NMEM,Prophet,2025-06-01,8943.908358722696
De Soto NMEM,Prophet,2025-07-01,9966.387661585728
De Soto NMEM,Prophet,2025-08-01,7975.51293526619
De Soto NMEM,Prophet,2025-09-01,7606.644426171467
De Soto NMEM,Prophet,2025-10-01,11128.575426337778
De Soto NMEM,Prophet,2025-11-01,12536.851389354675
De Soto NMEM,Prophet,2025-12-01,12230.396993178805
Death Valley NP,Prophet,2025-01-01,94190.35517533208
Death Valley NP,Prophet,2025-02-01,107077.43110686631
Death Valley NP,Prophet,2025-03-01,135000.14900440114
Death Valley NP,Prophet,2025-04-01,135602.5496927369
Death Valley NP,Prophet,2025-05-01,111438.87229564128
Death Valley NP,Prophet,2025-06-01,97440.17796746129
Death Valley NP,Prophet,2025-07-01,107749.75580510647
Death Valley NP,Prophet,2025-08-01,115914.29930048143
Death Valley NP,Prophet,2025-09-01,113061.89224363641
Death Valley NP,Prophet,2025-10-01,112087.82850911152
Death Valley NP,Prophet,2025-11-01,110242.20305275838
Death Valley NP,Prophet,2025-12-01,93090.3824976504
Delaware Water Gap NRA,SARIMA,2025-01-01,169026.97549270687
Delaware Water Gap NRA,SARIMA,2025-02-01,188050.85709087946
Delaware Water Gap NRA,SARIMA,2025-03-01,206075.66383327026
Delaware Water Gap NRA,SARIMA,2025-04-01,285604.03250102815
Delaware Water Gap NRA,SARIMA,2025-05-01,374184.9639140882
Delaware Water Gap NRA,SARIMA,2025-06-01,394495.538322461
Delaware Water Gap NRA,SARIMA,2025-07-01,560283.9462834368
Delaware Water Gap NRA,SARIMA,2025-08-01,535663.6590507634
Delaware Water Gap NRA,SARIMA,2025-09-01,450592.0728575368
Delaware Water Gap NRA,SARIMA,2025-10-01,344016.8558277184
Delaware Water Gap NRA,SARIMA,2025-11-01,261305.95938538795
Delaware Water Gap NRA,SARIMA,2025-12-01,171619.3728721341
Denali NP & PRES,SARIMA,2025-01-01,3211.5571635634556
Denali NP & PRES,SARIMA,2025-02-01,4507.802285860521
Denali NP & PRES,SARIMA,2025-03-01,8667.141882615711
Denali NP & PRES,SARIMA,2025-04-01,7595.253957781913
Denali NP & PRES,SARIMA,2025-05-01,35999.27660350684
Denali NP & PRES,SARIMA,2025-06-01,112196.58946157545
Denali NP & PRES,SARIMA,2025-07-01,109755.91157759918
Denali NP & PRES,SARIMA,2025-08-01,127500.43457798938
Denali NP & PRES,SARIMA,2025-09-01,49130.25744205642
Denali NP & PRES,SARIMA,2025-10-01,6776.71623629163
Denali NP & PRES,SARIMA,2025-11-01,3742.0552008296063
Denali NP & PRES,SARIMA,2025-12-01,4221.548187227714
Devils Postpile NM,Prophet,2025-01-01,387.4237701712955
Devils Postpile NM,Prophet,2025-02-01,174.65247249655113
Devils Postpile NM,Prophet,2025-03-01,-37.97110174365662
Devils Postpile NM,Prophet,2025-04-01,-78.05191749539335
Devils Postpile NM,Prophet,2025-05-01,234.04897214155426
Devils Postpile NM,Prophet,2025-06-01,12027.880925403992
Devils Postpile NM,Prophet,2025-07-01,33289.89811056091
Devils Postpile NM,Prophet,2025-08-01,34619.12056317148
Devils Postpile NM,Prophet,2025-09-01,22812.61574296635
Devils Postpile NM,Prophet,2025-10-01,10993.030242817213
Devils Postpile NM,Prophet,2025-11-01,838.905891470964
Devils Postpile NM,Prophet,2025-12-01,176.32819708385432
Devils Tower NM,ETS,2025-01-01,5464.551956487878
Devils Tower NM,ETS,2025-02-01,6372.871830031894
Devils Tower NM,ETS,2025-03-01,11394.811937190294
Devils Tower NM,ETS,2025-04-01,17632.57168419569
Devils Tower NM,ETS,2025-05-01,48546.9557508928
Devils Tower NM,ETS,2025-06-01,108052.8717383344
Devils Tower NM,ETS,2025-07-01,121764.4484453089
Devils Tower NM,ETS,2025-08-01,114460.16232770664
Devils Tower NM,ETS,2025-09-01,71195.41894088217
Devils Tower NM,ETS,2025-10-01,29201.204335755327
Devils Tower NM,ETS,2025-11-01,8241.596943118348
Devils Tower NM,ETS,2025-12-01,7169.47480368254
Dinosaur NM,ETS,2025-01-01,2824.4220040519103
Dinosaur NM,ETS,2025-02-01,3383.8740228617353
Dinosaur NM,ETS,2025-03-01,6207.314224602527
Dinosaur NM,ETS,2025-04-01,15046.928938474313
Dinosaur NM,ETS,2025-05-01,35005.37064539899
Dinosaur NM,ETS,2025-06-01,56591.307797112895
Dinosaur NM,ETS,2025-07-01,63429.921661161454
Dinosaur NM,ETS,2025-08-01,55229.064715029584
Dinosaur NM,ETS,2025-09-01,39839.64703070672
Dinosaur NM,ETS,2025-10-01,27123.375555632258
Dinosaur NM,ETS,2025-11-01,10089.656114136982
Dinosaur NM,ETS,2025-12-01,6423.212594300359
Dry Tortugas NP,SARIMA,2025-01-01,7642.764172919666
Dry Tortugas NP,SARIMA,2025-02-01,7189.793514198583
Dry Tortugas NP,SARIMA,2025-03-01,8304.577290994413
Dry Tortugas NP,SARIMA,2025-04-01,7973.972220028594
Dry Tortugas NP,SARIMA,2025-05-01,8420.030850715872
Dry Tortugas NP,SARIMA,2025-06-01,8526.197468070142
Dry Tortugas NP,SARIMA,2025-07-01,8115.301872616511
Dry Tortugas NP,SARIMA,2025-08-01,6790.685004376277
Dry Tortugas NP,SARIMA,2025-09-01,6058.13592842568
Dry Tortugas NP,SARIMA,2025-10-01,5089.609232047247
Dry Tortugas NP,SARIMA,2025-11-01,6604.509886042619
Dry Tortugas NP,SARIMA,2025-12-01,7298.3292272259305
Dwight D. Eisenhower MEM,SARIMA,2025-01-01,30280.94825102111
Dwight D. Eisenhower MEM,SARIMA,2025-02-01,36741.000037351994
Dwight D. Eisenhower MEM,SARIMA,2025-03-01,92700.67755414576
Dwight D. Eisenhower MEM,SARIMA,2025-04-01,88920.48880376892
Dwight D. Eisenhower MEM,SARIMA,2025-05-01,84012.35107645483
Dwight D. Eisenhower MEM,SARIMA,2025-06-01,83339.95606298826
Dwight D. Eisenhower MEM,SARIMA,2025-07-01,64778.63493777183
Dwight D. Eisenhower MEM,SARIMA,2025-08-01,60056.27295028517
Dwight D. Eisenhower MEM,SARIMA,2025-09-01,54626.84519387027
Dwight D. Eisenhower MEM,SARIMA,2025-10-01,65348.348911838766
Dwight D. Eisenhower MEM,SARIMA,2025-11-01,55117.591865268834
Dwight D. Eisenhower MEM,SARIMA,2025-12-01,42942.682798046444
Edgar Allan Poe NHS,Prophet,2025-01-01,528.2580743279423
Edgar Allan Poe NHS,Prophet,2025-02-01,454.16771956022706
Edgar Allan Poe NHS,Prophet,2025-03-01,732.5681694371971
Edgar Allan Poe NHS,Prophet,2025-04-01,967.7771626794236
Edgar Allan Poe NHS,Prophet,2025-05-01,989.1103300518823
Edgar Allan Poe NHS,Prophet,2025-06-01,906.4920362607729
Edgar Allan Poe NHS,Prophet,2025-07-01,1207.8346225607984
Edgar Allan Poe NHS,Prophet,2025-08-01,1145.3777014554705
Edgar Allan Poe NHS,Prophet,2025-09-01,620.2700565762091
Edgar Allan Poe NHS,Prophet,2025-10-01,1248.3197534615326
Edgar Allan Poe NHS,Prophet,2025-11-01,923.1342231740766
Edgar Allan Poe NHS,Prophet,2025-12-01,481.5311986403144
Effigy Mounds NM,SARIMA,2025-01-01,2300.1109549482935
Effigy Mounds NM,SARIMA,2025-02-01,3208.951862384366
Effigy Mounds NM,SARIMA,2025-03-01,3695.807147824841
Effigy Mounds NM,SARIMA,2025-04-01,2929.344346220697
Effigy Mounds NM,SARIMA,2025-05-01,5351.570816083802
Effigy Mounds NM,SARIMA,2025-06-01,7461.862590944475
Effigy Mounds NM,SARIMA,2025-07-01,10284.305305986445
Effigy Mounds NM,SARIMA,2025-08-01,7575.318285170377
Effigy Mounds NM,SARIMA,2025-09-01,6125.200597601529
Effigy Mounds NM,SARIMA,2025-10-01,9096.842607750741
Effigy Mounds NM,SARIMA,2025-11-01,2399.9821927333055
Effigy Mounds NM,SARIMA,2025-12-01,2063.8281577304006
Eisenhower NHS,SARIMA,2025-01-01,2994.850316070954
Eisenhower NHS,SARIMA,2025-02-01,4344.995996464524
Eisenhower NHS,SARIMA,2025-03-01,6679.050349082869
Eisenhower NHS,SARIMA,2025-04-01,11059.359779049126
Eisenhower NHS,SARIMA,2025-05-01,13284.94557633399
Eisenhower NHS,SARIMA,2025-06-01,16766.555983088027
Eisenhower NHS,SARIMA,2025-07-01,16111.985619319674
Eisenhower NHS,SARIMA,2025-08-01,15300.518246150816
Eisenhower NHS,SARIMA,2025-09-01,15984.471909608495
Eisenhower NHS,SARIMA,2025-10-01,12190.261922062038
Eisenhower NHS,SARIMA,2025-11-01,7492.2626728528685
Eisenhower NHS,SARIMA,2025-12-01,6805.914841719069
El Malpais NM,ETS,2025-01-01,7969.2061929609645
El Malpais NM,ETS,2025-02-01,8992.670688909986
El Malpais NM,ETS,2025-03-01,15180.016504751396
El Malpais NM,ETS,2025-04-01,16767.781896044788
El Malpais NM,ETS,2025-05-01,19165.634392675296
El Malpais NM,ETS,2025-06-01,17294.557804681743
El Malpais NM,ETS,2025-07-01,17373.299091463996
El Malpais NM,ETS,2025-08-01,15973.71703067429
El Malpais NM,ETS,2025-09-01,17042.464671626705
El Malpais NM,ETS,2025-10-01,16929.216252971106
El Malpais NM,ETS,2025-11-01,11195.967509967868
El Malpais NM,ETS,2025-12-01,8718.926882669826
El Morro NM,ETS,2025-01-01,2414.8705828630814
El Morro NM,ETS,2025-02-01,2663.450669918936
El Morro NM,ETS,2025-03-01,4624.3620172130895
El Morro NM,ETS,2025-04-01,5742.035412914015
El Morro NM,ETS,2025-05-01,6774.931758944775
El Morro NM,ETS,2025-06-01,5617.229103731315
El Morro NM,ETS,2025-07-01,6507.406923383427
El Morro NM,ETS,2025-08-01,6087.556610895978
El Morro NM,ETS,2025-09-01,6506.569381775089
El Morro NM,ETS,2025-10-01,5763.387325129575
El Morro NM,ETS,2025-11-01,3305.779005345702
El Morro NM,ETS,2025-12-01,2708.2197739281087
Eleanor Roosevelt NHS,SARIMA,2025-01-01,909.0020149187036
Eleanor Roosevelt NHS,SARIMA,2025-02-01,840.9600903009266
Eleanor Roosevelt NHS,SARIMA,2025-03-01,916.5449934930737
Eleanor Roosevelt NHS,SARIMA,2025-04-01,1099.3392139978762
Eleanor Roosevelt NHS,SARIMA,2025-05-01,1835.1622828809088
Eleanor Roosevelt NHS,SARIMA,2025-06-01,2913.1501457196905
Eleanor Roosevelt NHS,SARIMA,2025-07-01,3310.0515029043463
Eleanor Roosevelt NHS,SARIMA,2025-08-01,3230.9568504474487
Eleanor Roosevelt NHS,SARIMA,2025-09-01,3101.7321149375425
Eleanor Roosevelt NHS,SARIMA,2025-10-01,3861.694741106154
Eleanor Roosevelt NHS,SARIMA,2025-11-01,2779.8568033128354
Eleanor Roosevelt NHS,SARIMA,2025-12-01,1143.1593199434506
Eugene O'Neill NHS,SARIMA,2025-01-01,956.4160870211449
Eugene O'Neill NHS,SARIMA,2025-02-01,1068.4639509165727
Eugene O'Neill NHS,SARIMA,2025-03-01,1297.0329973987011
Eugene O'Neill NHS,SARIMA,2025-04-01,1609.3761129135175
Eugene O'Neill NHS,SARIMA,2025-05-01,1781.876150282988
Eugene O'Neill NHS,SARIMA,2025-06-01,1806.0269424358553
Eugene O'Neill NHS,SARIMA,2025-07-01,1553.790585960118
Eugene O'Neill NHS,SARIMA,2025-08-01,1620.2129823629325
Eugene O'Neill NHS,SARIMA,2025-09-01,1927.5489965782692
Eugene O'Neill NHS,SARIMA,2025-10-01,1572.0323354189932
Eugene O'Neill NHS,SARIMA,2025-11-01,1417.471730469546
Eugene O'Neill NHS,SARIMA,2025-12-01,1066.0556715691368
Everglades NP,SARIMA,2025-01-01,99153.30117176173
Everglades NP,SARIMA,2025-02-01,106195.20882170928
Everglades NP,SARIMA,2025-03-01,106094.3668311359
Everglades NP,SARIMA,2025-04-01,73731.31249250869
Everglades NP,SARIMA,2025-05-01,53773.7496969972
Everglades NP,SARIMA,2025-06-01,52431.26635837796
Everglades NP,SARIMA,2025-07-01,48416.35909185589
Everglades NP,SARIMA,2025-08-01,49012.100673937035
Everglades NP,SARIMA,2025-09-01,32022.968968670375
Everglades NP,SARIMA,2025-10-01,37554.63441633951
Everglades NP,SARIMA,2025-11-01,55100.383113610864
Everglades NP,SARIMA,2025-12-01,78214.84687335523
Federal Hall NMEM,SARIMA,2025-01-01,-580.4719573659681
Federal Hall NMEM,SARIMA,2025-02-01,-6.827574758312835
Federal Hall NMEM,SARIMA,2025-03-01,4045.2032477734633
Federal Hall NMEM,SARIMA,2025-04-01,6445.456538072043
Federal Hall NMEM,SARIMA,2025-05-01,6426.73494090889
Federal Hall NMEM,SARIMA,2025-06-01,8022.973222749461
Federal Hall NMEM,SARIMA,2025-07-01,13364.857273690337
Federal Hall NMEM,SARIMA,2025-08-01,8516.813089387371
Federal Hall NMEM,SARIMA,2025-09-01,4728.5737438773285
Federal Hall NMEM,SARIMA,2025-10-01,4696.253256732245
Federal Hall NMEM,SARIMA,2025-11-01,2263.602296292448
Federal Hall NMEM,SARIMA,2025-12-01,3084.1497994538354
Fire Island NS,ETS,2025-01-01,2944.6705236315247
Fire Island NS,ETS,2025-02-01,6293.083452320625
Fire Island NS,ETS,2025-03-01,7913.640306123874
Fire Island NS,ETS,2025-04-01,11707.971570467167
Fire Island NS,ETS,2025-05-01,19971.260855449553
Fire Island NS,ETS,2025-06-01,43934.549859606734
Fire Island NS,ETS,2025-07-01,64361.02073970002
Fire Island NS,ETS,2025-08-01,60230.96718497048
Fire Island NS,ETS,2025-09-01,34552.07535642529
Fire Island NS,ETS,2025-10-01,23537.91251501453
Fire Island NS,ETS,2025-11-01,13065.688907219846
Fire Island NS,ETS,2025-12-01,6714.273790963176
First Ladies NHS,ETS,2025-01-01,306.0636560594943
First Ladies NHS,ETS,2025-02-01,429.52346116183753
First Ladies NHS,ETS,2025-03-01,530.6689396797206
First Ladies NHS,ETS,2025-04-01,744.801071758456
First Ladies NHS,ETS,2025-05-01,904.1993665377544
First Ladies NHS,ETS,2025-06-01,1297.8384626242764
First Ladies NHS,ETS,2025-07-01,1263.0580120290438
First Ladies NHS,ETS,2025-08-01,1116.9045836497687
First Ladies NHS,ETS,2025-09-01,1070.4285920168766
First Ladies NHS,ETS,2025-10-01,769.4864419555747
First Ladies NHS,ETS,2025-11-01,655.6434522397444
First Ladies NHS,ETS,2025-12-01,1559.8467707636728
Flight 93 NMEM,ETS,2025-01-01,6051.69655073763
Flight 93 NMEM,ETS,2025-02-01,8176.943221653204
Flight 93 NMEM,ETS,2025-03-01,17773.27456187821
Flight 93 NMEM,ETS,2025-04-01,23123.555980636687
Flight 93 NMEM,ETS,2025-05-01,36124.94730142723
Flight 93 NMEM,ETS,2025-06-01,34042.392737636685
Flight 93 NMEM,ETS,2025-07-01,43573.00496600742
Flight 93 NMEM,ETS,2025-08-01,39645.48685542982
Flight 93 NMEM,ETS,2025-09-01,46160.61730963501
Flight 93 NMEM,ETS,2025-10-01,58115.61902789338
Flight 93 NMEM,ETS,2025-11-01,32180.97893672678
Flight 93 NMEM,ETS,2025-12-01,13301.940639910827
Florissant Fossil Beds NM,Prophet,2025-01-01,961.2712919227552
Florissant Fossil Beds NM,Prophet,2025-02-01,1169.9014033186259
Florissant Fossil Beds NM,Prophet,2025-03-01,2055.361944050559
Florissant Fossil Beds NM,Prophet,2025-04-01,2736.0170666582217
Florissant Fossil Beds NM,Prophet,2025-05-01,6490.748084476095
Florissant Fossil Beds NM,Prophet,2025-06-01,10812.04702024307
